target,tf,weight,iteration
S1PR1,AEBP1,0.0,9
CYSLTR1,AEBP1,0.0,9
SIDT1,AEBP1,0.0,9
EIF5B,AEBP1,0.0,9
IDE,AEBP1,0.0,9
IL6ST,AEBP1,0.0,9
MBD1,AEBP1,0.0,9
PTGER4,AEBP1,0.0,9
RNF149,AEBP1,0.0,9
XBP1,AEBP1,0.0,9
FOXJ1,AEBP1,0.0,9
CHORDC1,AEBP1,0.0,9
GLUL,AEBP1,0.0,9
GRK5,AEBP1,0.0,9
RGS16,AEBP1,0.0,9
SSR3,AEBP1,0.0,9
TXNRD3,AEBP1,0.0,9
IFI6,AEBP1,0.0,9
IFITM1,AEBP1,0.0,9
ISG20,AEBP1,0.0,9
GBP5,AEBP1,0.0,9
ADAM10,AEBP1,0.0,9
PIM2,AEBP1,0.0,9
DNMT3A,AEBP1,0.0,9
HBA2,AEBP1,0.0,9
HSPA1B,AEBP1,0.0,9
CASP3,AEBP1,0.0,9
FBXO32,AEBP1,0.0,9
ANKRD26,AEBP1,0.0,9
FST,AEBP1,0.0,9
PJA1,AEBP1,0.0,9
TGFB2,AEBP1,0.0,9
CCL7,AEBP1,0.0,9
CCL13,AEBP1,0.0,9
CCL8,AEBP1,0.0,9
CASP9,AEBP1,0.0,9
C1R,AEBP1,0.0,9
CXCL1,AEBP1,0.0,9
PTPN22,AEBP1,0.0,9
AQP3,AEBP1,0.0,9
RBM38,AEBP1,0.0,9
INPP5K,AEBP1,0.0,9
CD160,AEBP1,0.0,9
CASP2,AEBP1,0.0,9
NCL,AEBP1,0.0,9
CH25H,AEBP1,0.0,9
RALGDS,AEBP1,0.0,9
CST3,AEBP1,0.0,9
RORC,AEBP1,0.0,9
CD9,AEBP1,0.0,9
ENO2,AEBP1,0.0,9
GABPA,AEBP1,0.0,9
EED,AEBP1,0.0,9
FASN,AEBP1,0.0,9
IL12RB2,AEBP1,0.0,9
AKR1C1,AEBP1,0.0,9
IRS2,AEBP1,0.0,9
CCR4,AEBP1,0.0,9
F3,AEBP1,0.0,9
GATA6,AEBP1,0.0,9
TULP3,AEBP1,0.0,9
C16orf54,AEBP1,0.0,9
IGLL5,AEBP1,0.0,9
IKZF3,AEBP1,0.0,9
CLDN5,AEBP1,0.0,9
TNFRSF18,AEBP1,0.0,9
CD2,AEBP1,0.0,9
MICB,AEBP1,0.0,9
EGR1,AEBP1,0.0,9
STK35,AEBP1,0.0,9
WWTR1,AEBP1,0.0,9
IGFBP2,AEBP1,0.0,9
POLR2H,AEBP1,0.0,9
ANK1,AEBP1,0.0,9
GPR146,AEBP1,0.0,9
AIM2,AEBP1,0.0,9
ATG4C,AEBP1,0.0,9
CREM,AEBP1,0.0,9
DCLRE1C,AEBP1,0.0,9
DDX50,AEBP1,0.0,9
DIMT1,AEBP1,0.0,9
GSTK1,AEBP1,0.0,9
INO80,AEBP1,0.0,9
KIF2A,AEBP1,0.0,9
MAN1A1,AEBP1,0.0,9
MED16,AEBP1,0.0,9
MTMR9,AEBP1,0.0,9
PPIP5K2,AEBP1,0.0,9
PWP2,AEBP1,0.0,9
SEMA4B,AEBP1,0.0,9
SNRNP27,AEBP1,0.0,9
UBR1,AEBP1,0.0,9
ZC3HAV1,AEBP1,0.0,9
ZNF181,AEBP1,0.0,9
ZNF230,AEBP1,0.0,9
ZNF302,AEBP1,0.0,9
ZNF655,AEBP1,0.0,9
PRR5L,AEBP1,0.0,9
IL2,SOX2,0.0,9
IRF1,SOX2,0.0,9
CCND1,SOX2,0.0027337414,9
PRF1,SOX2,0.0,9
IFNG,SOX2,0.0,9
KRAS,SOX2,0.0,9
FOS,SOX2,0.0,9
SMC3,SOX2,0.0,9
IRF8,SOX2,0.0,9
IRF2,SOX2,0.0,9
BCL2,SOX2,0.0,9
IFNB1,SOX2,0.0,9
CCL4,SOX2,0.0,9
SOCS3,SOX2,0.0,9
CD40,SOX2,0.0,9
TNF,SOX2,0.0,9
IL18,SOX2,0.0,9
OSM,SOX2,0.0,9
HSPA4,SOX2,0.0,9
APEX1,SOX2,0.0,9
HSP90AB1,SOX2,0.0,9
IL1B,SOX2,0.0,9
BLK,SOX2,0.0,9
STAT5A,SOX2,0.0,9
IL7R,SOX2,0.0,9
JUNB,SOX2,0.0,9
SLPI,SOX2,0.0,9
CDKN1C,SOX2,0.0,9
CAMK4,SOX2,0.0,9
LGALS3,SOX2,0.0,9
IL6,SOX2,0.0,9
STAT5B,SOX2,0.0,9
MAFB,SOX2,0.0,9
STAT3,SOX2,0.0,9
CD19,SOX2,0.0,9
MYC,SOX2,0.0,9
FCER1G,SOX2,0.0,9
CCL5,SOX2,0.0,9
FASLG,SOX2,0.0,9
MAPK8,SOX2,0.0,9
MYB,SOX2,0.0,9
BIRC3,SOX2,0.0,9
CD86,SOX2,0.0,9
CDKN2D,SOX2,0.0,9
SOCS1,SOX2,0.0,9
MMP9,SOX2,0.0,9
CDK4,SOX2,0.0,9
CDKN2A,SOX2,0.0,9
CEBPD,SOX2,0.0,9
SH2D1A,SOX2,0.0,9
IL10,SOX2,0.0,9
CDKN1B,SOX2,-0.0034767895,9
PIK3R1,SOX2,0.0,9
ACTB,SOX2,0.0,9
CCND2,SOX2,0.0,9
MSR1,SOX2,0.0,9
LCK,SOX2,0.0,9
ACAT1,SOX2,0.0,9
ACP5,SOX2,0.0,9
TNFSF11,SOX2,0.0,9
SHC1,SOX2,0.0,9
PPIG,SOX2,0.0,9
NCAM1,SOX2,-0.0081356,9
CTNND1,SOX2,0.0,9
CBL,SOX2,0.0,9
CISH,SOX2,0.0,9
LYZ,SOX2,0.0,9
JUN,SOX2,0.0,9
IFI27,SOX2,0.0,9
PTPN2,SOX2,0.0,9
SPI1,SOX2,0.0,9
HBG1,SOX2,0.0,9
ECE1,SOX2,0.0,9
IRF7,SOX2,0.0,9
CCL2,SOX2,0.0,9
MMP7,SOX2,0.0,9
IFIT1,SOX2,0.0,9
OSGEP,SOX2,0.0,9
FCER2,SOX2,0.0,9
ID3,SOX2,0.0,9
NPTX1,SOX2,0.0,9
ACACA,SOX2,0.0,9
NF1,SOX2,0.0,9
ODC1,SOX2,0.0,9
CCNB1,SOX2,0.0,9
CXCL9,SOX2,0.0,9
CTSB,SOX2,0.0,9
CCL3,SOX2,0.0,9
RETNLB,SOX2,0.0,9
HBB,SOX2,0.0,9
ISG15,SOX2,0.0,9
S100A10,SOX2,0.0,9
DPAGT1,SOX2,0.0,9
CD68,SOX2,0.0,9
DLL1,SOX2,0.0,9
EBF1,SOX2,0.0,9
PAX5,SOX2,0.0,9
NQO1,SOX2,0.0,9
IFIT2,SOX2,0.0,9
GATA3,SOX2,0.0,9
GAS1,SOX2,0.0,9
SLC19A2,SOX2,0.0,9
EIF2AK2,SOX2,0.0,9
DMD,SOX2,0.0,9
DNASE1,SOX2,0.0,9
PRKCA,SOX2,0.0,9
MDM2,SOX2,0.0,9
FAS,SOX2,0.0,9
CA2,SOX2,0.0,9
IL2RA,SOX2,0.0,9
HDC,SOX2,0.0,9
PIM1,SOX2,0.0,9
SPP1,SOX2,-0.0059116967,9
CCND3,SOX2,0.0,9
TRH,SOX2,0.0,9
LAT,SOX2,0.0,9
CASP8,SOX2,0.0,9
ERAP1,SOX2,0.0,9
PLAUR,SOX2,0.0,9
CD8A,SOX2,0.0,9
TIMP1,SOX2,0.0,9
HHEX,SOX2,0.0,9
CSF2,SOX2,0.0,9
ABCC2,SOX2,0.0,9
IL1RN,SOX2,0.0,9
ABCB1,SOX2,0.0,9
SREBF1,SOX2,0.0,9
TNFSF10,SOX2,0.0,9
PIAS1,SOX2,0.0,9
IL12RB1,SOX2,0.0,9
CD79A,SOX2,0.0,9
MAP2K5,SOX2,0.0,9
TP53,SOX2,0.0,9
ITGA2B,SOX2,0.0,9
IGFBP3,SOX2,0.0,9
CSF1,SOX2,0.0,9
HSPA5,SOX2,0.0,9
HPS4,SOX2,0.0,9
FSD1,SOX2,0.0,9
HIF1A,SOX2,0.0,9
GSC,SOX2,0.0,9
IGBP1,SOX2,0.0,9
LITAF,SOX2,0.0,9
NEU1,SOX2,0.0,9
IL2RB,SOX2,0.0,9
RRAD,SOX2,0.0,9
PNP,SOX2,0.0,9
STAT4,SOX2,0.0,9
TBX21,SOX2,0.0,9
NCOA3,SOX2,0.0,9
ADA,SOX2,0.0,9
IER3,SOX2,0.0,9
APOE,SOX2,0.0,9
IL19,SOX2,0.0,9
CD3E,SOX2,0.0,9
CD69,SOX2,0.0,9
FGL2,SOX2,0.0,9
STMN1,SOX2,0.0,9
PROS1,SOX2,0.0,9
ACTA2,SOX2,0.0,9
ACO1,SOX2,0.0,9
IL18R1,SOX2,0.0,9
LEFTY1,SOX2,-0.0034835632,9
RUNX3,SOX2,0.0,9
GATA2,SOX2,0.0,9
CNR1,SOX2,0.0,9
CCL19,SOX2,0.0,9
FOXP3,SOX2,0.0,9
CXCL11,SOX2,0.0,9
LIG3,SOX2,0.0,9
POLD1,SOX2,0.0,9
IRF3,SOX2,0.0,9
HSD17B1,SOX2,0.0,9
GZMB,SOX2,0.0,9
CCL23,SOX2,0.0,9
CD74,SOX2,0.0,9
CDK6,SOX2,0.0,9
ANXA1,SOX2,0.0,9
TLR7,SOX2,0.0,9
IL27,SOX2,0.0,9
HES6,SOX2,0.005232454,9
PLEK,SOX2,0.0,9
CHRNA1,SOX2,0.0,9
CD46,SOX2,0.0,9
POLR2K,SOX2,0.0,9
CD38,SOX2,0.0,9
UCP2,SOX2,0.0,9
TNFSF14,SOX2,0.0,9
MDC1,SOX2,0.0,9
PFN1,SOX2,0.0,9
CDKN2C,SOX2,0.0,9
RGCC,SOX2,0.0,9
TNFSF13B,SOX2,0.0,9
HSPA8,SOX2,0.0,9
HSPA1A,SOX2,0.0,9
CITED2,SOX2,0.0,9
CD55,SOX2,0.0,9
ANGPT1,SOX2,0.0,9
MYH10,SOX2,0.0,9
HCFC1,SOX2,0.0,9
AURKA,SOX2,0.0,9
LGALS3BP,SOX2,0.0,9
TBK1,SOX2,0.0,9
FHL2,SOX2,0.0,9
MTF2,SOX2,0.0,9
ID2,SOX2,0.0,9
SLC39A4,SOX2,0.0,9
IL23A,SOX2,0.0,9
REL,SOX2,0.0,9
LCN2,SOX2,0.0,9
SLC22A17,SOX2,0.0,9
CXCL10,SOX2,0.0,9
CD200,SOX2,0.0,9
LPIN1,SOX2,0.0,9
CD6,SOX2,0.0,9
SOD2,SOX2,0.0,9
GFI1,SOX2,0.0,9
VCAM1,SOX2,0.0,9
S100A8,SOX2,0.0,9
DHX9,SOX2,0.0,9
SOCS2,SOX2,0.0,9
FANCF,SOX2,0.0,9
NFATC1,SOX2,0.0,9
PDGFD,SOX2,0.0,9
FAIM,SOX2,0.0,9
BBC3,SOX2,0.0,9
AATF,SOX2,0.0,9
NUCB2,SOX2,0.0,9
FLT3LG,SOX2,0.0,9
MLC1,SOX2,0.0,9
BIRC2,SOX2,0.0,9
FSCN1,SOX2,0.0,9
IFIT3,SOX2,0.0,9
IRS1,SOX2,0.0,9
NR3C1,SOX2,0.0,9
ALOX12,SOX2,0.0,9
EDN1,SOX2,0.0,9
RSAD2,SOX2,0.0,9
SNW1,SOX2,0.0,9
NFE2,SOX2,0.0,9
DUSP1,SOX2,0.0,9
LTB4R,SOX2,0.0,9
SKP2,SOX2,0.0,9
AKAP12,SOX2,0.0,9
TRIM22,SOX2,0.0,9
RHOH,SOX2,0.0,9
MYL9,SOX2,0.0,9
GNLY,SOX2,0.0,9
RBPJ,SOX2,0.00013157216,9
DLD,SOX2,0.0,9
TOE1,SOX2,0.0,9
UBE2G1,SOX2,0.0,9
IFI30,SOX2,0.0,9
KIT,SOX2,-0.0017041202,9
APOBEC3G,SOX2,0.0,9
PF4,SOX2,0.0,9
SLC9A3R1,SOX2,0.0,9
SPG7,SOX2,0.0,9
PRKCQ,SOX2,0.0,9
SNCA,SOX2,0.0,9
BATF,SOX2,0.0,9
MAD1L1,SOX2,0.0,9
IL24,SOX2,0.0,9
TFRC,SOX2,0.0,9
CXCR4,SOX2,0.0,9
CTLA4,SOX2,0.0,9
QPCT,SOX2,0.0,9
IFITM3,SOX2,0.0,9
CD207,SOX2,0.0,9
TICAM1,SOX2,0.0,9
CAV1,SOX2,0.0,9
KPNA2,SOX2,0.0,9
FOXO1,SOX2,0.0,9
ICOS,SOX2,0.0,9
PMAIP1,SOX2,0.0,9
GADD45A,SOX2,0.0,9
C1QB,SOX2,0.0,9
GATA1,SOX2,0.0,9
MCF2L2,SOX2,0.0,9
HES1,SOX2,0.0,9
NFATC2,SOX2,0.0,9
IFNAR1,SOX2,0.0,9
PRKCH,SOX2,0.0,9
SMARCA2,SOX2,0.0,9
FKBP4,SOX2,0.0,9
DLK2,SOX2,0.0,9
CCL20,SOX2,0.0,9
RARA,SOX2,0.0,9
NT5E,SOX2,0.0,9
IDO1,SOX2,0.0,9
GLS,SOX2,0.0,9
IKZF1,SOX2,0.0,9
ASXL1,SOX2,0.0041788956,9
KRT1,SOX2,0.0,9
RASD1,SOX2,0.0,9
TNFAIP6,SOX2,0.0,9
S100A4,SOX2,0.0,9
EHMT2,SOX2,0.0,9
MKI67,SOX2,0.005351538,9
S100A9,SOX2,0.0,9
CXCL2,SOX2,0.0,9
PDCD1,SOX2,0.0,9
MYL4,SOX2,0.0,9
SELL,SOX2,0.0,9
CXCR6,SOX2,0.0,9
SFMBT1,SOX2,0.0,9
CDK8,SOX2,0.0,9
SOD1,SOX2,0.0,9
MCAT,SOX2,0.0,9
PTTG1,SOX2,0.0,9
EZH2,SOX2,0.0,9
DAPK1,SOX2,0.0,9
ORMDL3,SOX2,0.0,9
NME1,SOX2,0.0,9
REST,SOX2,0.0,9
GADD45G,SOX2,0.0,9
OPTN,SOX2,0.0,9
RECK,SOX2,0.0,9
IRF9,SOX2,0.0,9
GADD45B,SOX2,-0.014968976,9
EOMES,SOX2,0.0,9
TERF1,SOX2,0.0,9
MIF,SOX2,0.0,9
DPF3,SOX2,0.0,9
FTO,SOX2,0.0,9
S100A11,SOX2,0.0,9
LEF1,SOX2,-0.00073425396,9
CLU,SOX2,0.0,9
LAT2,SOX2,0.0,9
ZBTB20,SOX2,0.0,9
ARID5A,SOX2,0.0,9
BCL2L11,SOX2,0.0,9
PRKCE,SOX2,0.0,9
KLRK1,SOX2,0.0,9
HSD17B8,SOX2,0.0,9
PARK7,SOX2,0.0,9
GBP1,SOX2,0.0,9
FASTK,SOX2,0.0,9
CYBB,SOX2,0.0,9
IL4R,SOX2,0.0,9
MGMT,SOX2,0.0,9
MPG,SOX2,0.0,9
POLB,SOX2,0.0,9
PLAU,SOX2,0.0,9
SLC2A1,SOX2,0.0,9
LTA,SOX2,0.0,9
RANBP2,SOX2,0.0,9
BLMH,SOX2,0.0,9
GMPS,SOX2,0.0,9
ATF4,SOX2,0.0,9
ERAP2,SOX2,0.0,9
POLH,SOX2,0.0,9
PURA,SOX2,0.0,9
MS4A1,SOX2,0.0,9
SP100,SOX2,0.0,9
CD14,SOX2,0.0,9
THBD,SOX2,0.0,9
GP1BA,SOX2,0.0,9
ITGB2,SOX2,0.0,9
MAD2L1,SOX2,0.0,9
PIK3CD,SOX2,0.0,9
ITGA6,SOX2,0.0058225063,9
APP,SOX2,0.0,9
CCR1,SOX2,0.0,9
CD22,SOX2,0.0,9
CD40LG,SOX2,0.0,9
CTSL,SOX2,0.0,9
HMOX1,SOX2,0.0,9
RCAN1,SOX2,0.0,9
CSRP1,SOX2,0.0,9
DDIT3,SOX2,0.0,9
F2R,SOX2,0.0,9
HSPB1,SOX2,0.0,9
S1PR1,SOX2,0.0,9
CYSLTR1,SOX2,0.0,9
SIDT1,SOX2,0.0,9
EIF5B,SOX2,0.0,9
IDE,SOX2,0.0,9
IL6ST,SOX2,0.0,9
MBD1,SOX2,0.0,9
PTGER4,SOX2,0.0,9
RNF149,SOX2,0.0,9
XBP1,SOX2,0.0,9
FOXJ1,SOX2,-0.00038998103,9
CHORDC1,SOX2,0.0,9
GLUL,SOX2,0.0,9
GRK5,SOX2,0.0,9
RGS16,SOX2,0.0,9
SSR3,SOX2,0.0,9
TXNRD3,SOX2,0.0,9
IFI6,SOX2,0.0,9
IFITM1,SOX2,0.0,9
ISG20,SOX2,0.0,9
GBP5,SOX2,0.0,9
ADAM10,SOX2,0.0011436511,9
PIM2,SOX2,0.0,9
DNMT3A,SOX2,0.0,9
HBA2,SOX2,0.0,9
HSPA1B,SOX2,0.0,9
CASP3,SOX2,0.0,9
FBXO32,SOX2,0.0,9
ANKRD26,SOX2,0.0,9
FST,SOX2,0.0,9
PJA1,SOX2,0.0,9
TGFB2,SOX2,0.0,9
CCL7,SOX2,0.0,9
CCL13,SOX2,0.0,9
CCL8,SOX2,0.0,9
CASP9,SOX2,0.0,9
C1R,SOX2,0.0,9
CXCL1,SOX2,0.0,9
PTPN22,SOX2,0.0,9
AQP3,SOX2,0.0,9
RBM38,SOX2,0.0,9
INPP5K,SOX2,0.0,9
CD160,SOX2,0.0,9
CASP2,SOX2,0.0,9
NCL,SOX2,0.0,9
CH25H,SOX2,0.0,9
RALGDS,SOX2,0.0,9
CST3,SOX2,0.0,9
RORC,SOX2,0.0,9
CD9,SOX2,0.0,9
ENO2,SOX2,0.0,9
GABPA,SOX2,0.0,9
EED,SOX2,0.0,9
FASN,SOX2,0.0,9
IL12RB2,SOX2,0.0,9
AKR1C1,SOX2,0.0,9
IRS2,SOX2,0.0,9
CCR4,SOX2,0.0,9
F3,SOX2,0.0,9
GATA6,SOX2,-0.0010049416,9
TULP3,SOX2,-0.0025502413,9
C16orf54,SOX2,0.0,9
IGLL5,SOX2,0.0,9
IKZF3,SOX2,0.0,9
CLDN5,SOX2,0.0,9
TNFRSF18,SOX2,0.0,9
CD2,SOX2,0.0,9
MICB,SOX2,0.0,9
EGR1,SOX2,0.0,9
STK35,SOX2,0.0,9
WWTR1,SOX2,0.0,9
IGFBP2,SOX2,0.0,9
POLR2H,SOX2,0.0,9
ANK1,SOX2,0.0,9
GPR146,SOX2,0.0,9
AIM2,SOX2,0.0,9
ATG4C,SOX2,0.0,9
CREM,SOX2,0.0,9
DCLRE1C,SOX2,0.0,9
DDX50,SOX2,0.0,9
DIMT1,SOX2,0.0,9
GSTK1,SOX2,0.0,9
INO80,SOX2,0.0,9
KIF2A,SOX2,0.0,9
MAN1A1,SOX2,0.0,9
MED16,SOX2,0.0,9
MTMR9,SOX2,0.0,9
PPIP5K2,SOX2,0.0,9
PWP2,SOX2,0.0,9
SEMA4B,SOX2,0.0,9
SNRNP27,SOX2,0.0,9
UBR1,SOX2,0.0,9
ZC3HAV1,SOX2,0.0,9
ZNF181,SOX2,0.0,9
ZNF230,SOX2,0.0,9
ZNF302,SOX2,0.0,9
ZNF655,SOX2,0.0,9
PRR5L,SOX2,0.0,9
IL2,THAP11,0.0,9
IRF1,THAP11,0.0,9
CCND1,THAP11,-0.00008915527,9
PRF1,THAP11,0.0,9
IFNG,THAP11,0.0,9
KRAS,THAP11,0.0,9
FOS,THAP11,0.0,9
SMC3,THAP11,0.0,9
IRF8,THAP11,0.0,9
IRF2,THAP11,0.0,9
BCL2,THAP11,0.0,9
IFNB1,THAP11,0.0,9
CCL4,THAP11,0.0,9
SOCS3,THAP11,0.0,9
CD40,THAP11,0.0,9
TNF,THAP11,0.0,9
IL18,THAP11,0.0,9
OSM,THAP11,0.0,9
HSPA4,THAP11,0.0,9
APEX1,THAP11,0.0,9
HSP90AB1,THAP11,0.0,9
IL1B,THAP11,0.0,9
BLK,THAP11,0.0,9
STAT5A,THAP11,0.0,9
IL7R,THAP11,0.0,9
JUNB,THAP11,0.0,9
SLPI,THAP11,0.0,9
CDKN1C,THAP11,0.0,9
CAMK4,THAP11,0.0,9
LGALS3,THAP11,0.0,9
IL6,THAP11,0.0,9
STAT5B,THAP11,0.0,9
MAFB,THAP11,0.0,9
STAT3,THAP11,0.0,9
CD19,THAP11,0.0,9
MYC,THAP11,0.004083844,9
FCER1G,THAP11,0.0,9
CCL5,THAP11,0.0,9
FASLG,THAP11,0.0,9
MAPK8,THAP11,0.0,9
MYB,THAP11,0.0,9
BIRC3,THAP11,0.0,9
CD86,THAP11,0.0,9
CDKN2D,THAP11,0.0,9
SOCS1,THAP11,0.0,9
MMP9,THAP11,0.0,9
CDK4,THAP11,0.0,9
CDKN2A,THAP11,0.0,9
CEBPD,THAP11,0.0,9
SH2D1A,THAP11,0.0,9
IL10,THAP11,0.0,9
CDKN1B,THAP11,0.0,9
PIK3R1,THAP11,0.0,9
ACTB,THAP11,0.0,9
CCND2,THAP11,0.0,9
MSR1,THAP11,0.0,9
LCK,THAP11,0.0,9
ACAT1,THAP11,0.0,9
ACP5,THAP11,0.0,9
TNFSF11,THAP11,0.0,9
SHC1,THAP11,0.0,9
PPIG,THAP11,0.0,9
NCAM1,THAP11,0.0,9
CTNND1,THAP11,0.0,9
CBL,THAP11,0.0,9
CISH,THAP11,0.0,9
LYZ,THAP11,0.0,9
JUN,THAP11,0.0,9
IFI27,THAP11,0.0,9
PTPN2,THAP11,0.0,9
SPI1,THAP11,0.0,9
HBG1,THAP11,0.0,9
ECE1,THAP11,0.0,9
IRF7,THAP11,0.0,9
CCL2,THAP11,0.0,9
MMP7,THAP11,0.0,9
IFIT1,THAP11,0.0,9
OSGEP,THAP11,0.0,9
FCER2,THAP11,0.0,9
ID3,THAP11,0.0,9
NPTX1,THAP11,0.0,9
ACACA,THAP11,0.0,9
NF1,THAP11,0.0,9
ODC1,THAP11,-0.010595334,9
CCNB1,THAP11,0.0,9
CXCL9,THAP11,0.0,9
CTSB,THAP11,0.0,9
CCL3,THAP11,0.0,9
RETNLB,THAP11,0.0,9
HBB,THAP11,0.0,9
ISG15,THAP11,0.0,9
S100A10,THAP11,0.0,9
DPAGT1,THAP11,0.0,9
CD68,THAP11,0.0,9
DLL1,THAP11,0.0,9
EBF1,THAP11,0.0,9
PAX5,THAP11,0.0,9
NQO1,THAP11,0.0,9
IFIT2,THAP11,0.0,9
GATA3,THAP11,0.0,9
GAS1,THAP11,0.0,9
SLC19A2,THAP11,0.0,9
EIF2AK2,THAP11,0.0,9
DMD,THAP11,0.0,9
DNASE1,THAP11,0.0,9
PRKCA,THAP11,0.0,9
MDM2,THAP11,0.0,9
FAS,THAP11,0.0,9
CA2,THAP11,0.0,9
IL2RA,THAP11,0.0,9
HDC,THAP11,0.0,9
PIM1,THAP11,0.0,9
SPP1,THAP11,0.0,9
CCND3,THAP11,0.0,9
TRH,THAP11,0.0,9
LAT,THAP11,0.0,9
CASP8,THAP11,0.0,9
ERAP1,THAP11,0.0,9
PLAUR,THAP11,0.0,9
CD8A,THAP11,0.0,9
TIMP1,THAP11,0.0,9
HHEX,THAP11,0.0,9
CSF2,THAP11,0.0,9
ABCC2,THAP11,0.0,9
IL1RN,THAP11,0.0,9
ABCB1,THAP11,0.0,9
SREBF1,THAP11,0.0,9
TNFSF10,THAP11,0.0,9
PIAS1,THAP11,0.0,9
IL12RB1,THAP11,0.0,9
CD79A,THAP11,0.0,9
MAP2K5,THAP11,0.0,9
TP53,THAP11,0.0,9
ITGA2B,THAP11,0.0,9
IGFBP3,THAP11,0.0,9
CSF1,THAP11,0.0,9
HSPA5,THAP11,0.0,9
HPS4,THAP11,0.0,9
FSD1,THAP11,0.0,9
HIF1A,THAP11,0.0,9
GSC,THAP11,0.0,9
IGBP1,THAP11,0.0,9
LITAF,THAP11,0.0,9
NEU1,THAP11,0.0,9
IL2RB,THAP11,0.0,9
RRAD,THAP11,0.0,9
PNP,THAP11,0.0,9
STAT4,THAP11,0.0,9
TBX21,THAP11,0.0,9
NCOA3,THAP11,0.0,9
ADA,THAP11,0.0,9
IER3,THAP11,0.0,9
APOE,THAP11,0.0,9
IL19,THAP11,0.0,9
CD3E,THAP11,0.0,9
CD69,THAP11,0.0,9
FGL2,THAP11,0.0,9
STMN1,THAP11,0.0,9
PROS1,THAP11,0.0,9
ACTA2,THAP11,0.0,9
ACO1,THAP11,0.0,9
IL18R1,THAP11,0.0,9
LEFTY1,THAP11,0.0,9
RUNX3,THAP11,0.0,9
GATA2,THAP11,0.0,9
CNR1,THAP11,0.0,9
CCL19,THAP11,0.0,9
FOXP3,THAP11,0.0,9
CXCL11,THAP11,0.0,9
LIG3,THAP11,0.0,9
POLD1,THAP11,0.0,9
IRF3,THAP11,0.0,9
HSD17B1,THAP11,0.0,9
GZMB,THAP11,0.0,9
CCL23,THAP11,0.0,9
CD74,THAP11,0.0,9
CDK6,THAP11,0.0,9
ANXA1,THAP11,0.0,9
TLR7,THAP11,0.0,9
IL27,THAP11,0.0,9
HES6,THAP11,0.0,9
PLEK,THAP11,0.0,9
CHRNA1,THAP11,0.0,9
CD46,THAP11,0.0,9
POLR2K,THAP11,0.0,9
CD38,THAP11,0.0,9
UCP2,THAP11,0.0,9
TNFSF14,THAP11,0.0,9
MDC1,THAP11,0.0,9
PFN1,THAP11,0.0,9
CDKN2C,THAP11,0.0,9
RGCC,THAP11,0.0,9
TNFSF13B,THAP11,0.0,9
HSPA8,THAP11,0.0,9
HSPA1A,THAP11,0.0,9
CITED2,THAP11,0.0,9
CD55,THAP11,0.0,9
ANGPT1,THAP11,0.0,9
MYH10,THAP11,0.0,9
HCFC1,THAP11,0.0016721163,9
AURKA,THAP11,0.0,9
LGALS3BP,THAP11,0.0,9
TBK1,THAP11,0.0,9
FHL2,THAP11,0.0,9
MTF2,THAP11,0.0,9
ID2,THAP11,0.0,9
SLC39A4,THAP11,0.0,9
IL23A,THAP11,0.0,9
REL,THAP11,0.0,9
LCN2,THAP11,0.0,9
SLC22A17,THAP11,0.0,9
CXCL10,THAP11,0.0,9
CD200,THAP11,0.0,9
LPIN1,THAP11,0.0,9
CD6,THAP11,0.0,9
SOD2,THAP11,0.0,9
GFI1,THAP11,0.0,9
VCAM1,THAP11,0.0,9
S100A8,THAP11,0.0,9
DHX9,THAP11,0.0,9
SOCS2,THAP11,0.0,9
FANCF,THAP11,0.0,9
NFATC1,THAP11,0.0,9
PDGFD,THAP11,0.0,9
FAIM,THAP11,0.0,9
BBC3,THAP11,0.0,9
AATF,THAP11,0.0,9
NUCB2,THAP11,0.0,9
FLT3LG,THAP11,0.0,9
MLC1,THAP11,0.0,9
BIRC2,THAP11,0.0,9
FSCN1,THAP11,0.0,9
IFIT3,THAP11,0.0,9
IRS1,THAP11,0.0,9
NR3C1,THAP11,0.0,9
ALOX12,THAP11,0.0,9
EDN1,THAP11,0.0,9
RSAD2,THAP11,0.0,9
SNW1,THAP11,0.0,9
NFE2,THAP11,0.0,9
DUSP1,THAP11,0.0,9
LTB4R,THAP11,0.0,9
SKP2,THAP11,0.0,9
AKAP12,THAP11,0.0,9
TRIM22,THAP11,0.0,9
RHOH,THAP11,0.0,9
MYL9,THAP11,0.0,9
GNLY,THAP11,0.0,9
RBPJ,THAP11,0.0,9
DLD,THAP11,0.0,9
TOE1,THAP11,0.0,9
UBE2G1,THAP11,0.0,9
IFI30,THAP11,0.0,9
KIT,THAP11,0.0,9
APOBEC3G,THAP11,0.0,9
PF4,THAP11,0.0,9
SLC9A3R1,THAP11,0.0,9
SPG7,THAP11,0.0,9
PRKCQ,THAP11,0.0,9
SNCA,THAP11,0.0,9
BATF,THAP11,0.0,9
MAD1L1,THAP11,0.0,9
IL24,THAP11,0.0,9
TFRC,THAP11,0.0,9
CXCR4,THAP11,0.0,9
CTLA4,THAP11,0.0,9
QPCT,THAP11,0.0,9
IFITM3,THAP11,0.0,9
CD207,THAP11,0.0,9
TICAM1,THAP11,0.0,9
CAV1,THAP11,0.0,9
KPNA2,THAP11,0.0,9
FOXO1,THAP11,0.0,9
ICOS,THAP11,0.0,9
PMAIP1,THAP11,0.0,9
